Name: 天津卫视, URL: http://58.57.21.166:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 794 ms
Name: 天津卫视, URL: http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 453 ms
Name: 天津卫视, URL: http://59.173.183.242:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 414 ms
Name: 天津卫视, URL: http://116.128.224.11:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 474 ms
Name: 天津卫视, URL: http://58.220.219.14:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 386 ms
Name: 天津卫视, URL: http://223.241.247.214:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 466 ms
Name: 天津卫视, URL: http://60.12.183.46:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 647 ms
Name: 天津卫视, URL: http://171.120.64.204:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 405 ms
Name: 天津卫视, URL: http://110.189.102.15:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 2376 ms
Name: 天津卫视, URL: http://59.173.243.210:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 411 ms
Name: 天津卫视, URL: http://221.213.69.82:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 512 ms
Name: 天津卫视, URL: http://58.48.5.186:1111/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 418 ms
Name: 天津卫视, URL: http://183.185.252.91:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1408 ms
Name: 天津卫视, URL: http://121.19.134.125:808/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 423 ms
Name: 天津卫视, URL: http://125.93.74.27:9002/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 378 ms
Name: 天津卫视, URL: http://124.128.73.58:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 437 ms
Name: 天津卫视, URL: http://117.27.190.42:9998/tsfile/live/23259_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 434 ms
Name: 天津卫视, URL: http://220.164.192.48:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 1125 ms
Name: 天津卫视, URL: http://61.157.139.15:9901/tsfile/live/2394_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 444 ms
Name: 天津卫视, URL: http://171.120.7.130:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 410 ms
Name: 天津卫视, URL: http://183.191.212.247:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 468 ms
Name: 天津卫视, URL: http://113.57.109.48:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 381 ms
Name: 天津卫视, URL: http://58.245.97.28:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 1308 ms
Name: 天津卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_25.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 676 ms
Name: 天津卫视, URL: http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 430 ms
Name: 天津卫视, URL: http://58.51.111.46:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 858 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8, Date: None, Resolution: None, Response Time: 1660 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8, Date: None, Resolution: None, Response Time: 1043 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8, Date: None, Resolution: None, Response Time: 1660 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8, Date: None, Resolution: None, Response Time: 1043 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3, Date: None, Resolution: None, Response Time: 1043 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8, Date: None, Resolution: None, Response Time: 1043 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8, Date: None, Resolution: None, Response Time: 1660 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225972/index.m3u8, Date: None, Resolution: None, Response Time: 1043 ms
Name: 天津卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8, Date: None, Resolution: None, Response Time: 1043 ms
Name: 浙江卫视, URL: http://117.27.190.42:9998/tsfile/live/23271_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 434 ms
Name: 浙江卫视, URL: http://124.128.73.58:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 437 ms
Name: 浙江卫视, URL: http://59.173.183.242:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 414 ms
Name: 浙江卫视, URL: http://113.57.20.158:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 411 ms
Name: 浙江卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_24.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 676 ms
Name: 浙江卫视, URL: http://59.48.75.130:3052/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 432 ms
Name: 浙江卫视, URL: http://218.3.138.25:1111/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 391 ms
Name: 浙江卫视, URL: http://116.233.34.25:7777/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 406 ms
Name: 浙江卫视, URL: http://220.164.192.48:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 1125 ms
Name: 浙江卫视, URL: http://123.138.216.44:9902/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 393 ms
Name: 浙江卫视, URL: http://58.216.229.130:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 462 ms
Name: 浙江卫视, URL: http://183.185.252.91:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1408 ms
Name: 浙江卫视, URL: http://58.57.21.166:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 794 ms
Name: 浙江卫视, URL: http://116.128.224.11:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 474 ms
Name: 浙江卫视, URL: http://202.100.46.58:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 430 ms
Name: 浙江卫视, URL: http://171.120.64.204:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 405 ms
Name: 浙江卫视, URL: http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 413 ms
Name: 浙江卫视, URL: http://58.51.111.46:1111/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 858 ms
Name: 浙江卫视, URL: http://39.164.202.90:8899/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1054 ms
Name: 浙江卫视, URL: http://223.241.247.214:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 466 ms
Name: 浙江卫视, URL: http://116.128.242.83:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 453 ms
Name: 浙江卫视, URL: http://171.120.7.130:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 410 ms
Name: 浙江卫视, URL: http://58.245.97.28:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 1308 ms
Name: 浙江卫视, URL: http://110.189.102.15:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 2376 ms
Name: 浙江卫视, URL: http://221.213.69.82:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 512 ms
Name: 浙江卫视, URL: http://58.48.5.186:1111/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 418 ms
Name: 浙江卫视, URL: http://58.220.219.14:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 386 ms
Name: 浙江卫视, URL: http://58.48.37.158:1111/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 409 ms
Name: 浙江卫视, URL: http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 416 ms
Name: 浙江卫视, URL: http://113.218.230.180:8081/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 418 ms
Name: 浙江卫视, URL: http://125.93.74.27:9002/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 378 ms
Name: 浙江卫视, URL: http://113.57.109.48:1111/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 381 ms
Name: 浙江卫视, URL: http://183.191.212.247:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 468 ms
Name: 浙江卫视, URL: http://221.224.4.170:1111/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 650 ms
Name: 浙江卫视, URL: http://61.136.67.238:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 389 ms
Name: 浙江卫视, URL: http://61.157.139.15:9901/tsfile/live/2390_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 444 ms
Name: 浙江卫视, URL: http://59.173.243.210:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 411 ms
Name: 浙江卫视, URL: http://121.19.134.125:808/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 423 ms
Name: 浙江卫视, URL: http://61.138.128.226:19901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 429 ms
Name: 浙江卫视, URL: http://123.235.152.228:9999/rtp/239.253.254.84:8000$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://60.27.135.201:8082/rtp/225.1.1.112:5002$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 19 ms
Name: 浙江卫视, URL: http://221.198.182.240:8888/rtp/225.1.1.112:5002$1920x1080, Date: 2024-09-15, Resolution: 1920x1080, Response Time: 103 ms
Name: 浙江卫视, URL: http://123.112.242.18:5555/rtp/239.3.1.137:8036$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 246 ms
Name: 浙江卫视, URL: http://123.114.101.199:4022/rtp/239.3.1.137:8036$1920x1080, Date: 2024-08-27, Resolution: 1920x1080, Response Time: 364 ms
Name: 浙江卫视, URL: http://123.113.186.207:8000/rtp/239.3.1.137:8036$1920x1080, Date: 2024-07-29, Resolution: 1920x1080, Response Time: 357 ms
Name: 浙江卫视, URL: http://114.243.102.64:4000/rtp/239.3.1.137:8036$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 34 ms
Name: 浙江卫视, URL: http://221.221.153.193:8888/rtp/239.3.1.137:8036$1920x1080, Date: 2024-08-29, Resolution: 1920x1080, Response Time: 365 ms
Name: 浙江卫视, URL: http://123.123.167.240:8000/rtp/239.3.1.137:8036$1920x1080, Date: 2024-06-09, Resolution: 1920x1080, Response Time: 352 ms
Name: 浙江卫视, URL: http://111.196.132.49:20000/rtp/239.3.1.137:8036$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 125 ms
Name: 浙江卫视, URL: http://61.49.76.215:5555/rtp/239.3.1.137:8036$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 362 ms
Name: 浙江卫视, URL: http://123.113.34.218:4022/rtp/239.3.1.137:8036$1920x1080, Date: 2024-09-22, Resolution: 1920x1080, Response Time: 365 ms
Name: 浙江卫视, URL: http://sweetown.fun:4000/rtp/239.3.1.137:8036$1920x1080, Date: 2024-05-10, Resolution: 1920x1080, Response Time: 78 ms
Name: 浙江卫视, URL: http://tnvcn.com:8012/rtp/239.3.1.137:8036$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://114.246.181.171:4022/rtp/239.3.1.137:8036$1920x1080, Date: 2024-09-20, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://123.122.188.149:8012/rtp/239.3.1.137:8036$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 358 ms
Name: 浙江卫视, URL: http://223.10.117.215:8084/rtp/239.1.1.38:8038$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 361 ms
Name: 浙江卫视, URL: http://110.178.52.75:8083/rtp/239.1.1.38:8038$1920x1080, Date: 2024-08-31, Resolution: 1920x1080, Response Time: 74 ms
Name: 浙江卫视, URL: http://110.179.81.198:8082/rtp/239.1.1.38:8038$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 47 ms
Name: 浙江卫视, URL: http://1.70.32.177:8082/rtp/239.1.1.38:8038$1920x1080, Date: 2024-08-31, Resolution: 1920x1080, Response Time: 359 ms
Name: 浙江卫视, URL: http://223.10.19.222:8083/rtp/239.1.1.38:8038$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 243 ms
Name: 浙江卫视, URL: http://223.10.11.187:8083/rtp/239.1.1.38:8038$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 155 ms
Name: 浙江卫视, URL: http://1.70.34.51:8084/rtp/239.1.1.38:8038$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 55 ms
Name: 浙江卫视, URL: http://110.178.52.91:8083/rtp/239.1.1.38:8038$1920x1080, Date: 2024-07-21, Resolution: 1920x1080, Response Time: 48 ms
Name: 浙江卫视, URL: http://1.70.32.120:8084/rtp/239.1.1.38:8038$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 30 ms
Name: 浙江卫视, URL: http://223.10.11.187:8082/rtp/239.1.1.38:8038$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 浙江卫视, URL: http://223.10.19.222:8082/rtp/239.1.1.38:8038$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 144 ms
Name: 浙江卫视, URL: http://60.220.167.12:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 366 ms
Name: 浙江卫视, URL: http://171.120.86.128:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 120 ms
Name: 浙江卫视, URL: http://221.205.92.218:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 101 ms
Name: 浙江卫视, URL: http://183.185.67.240:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 113 ms
Name: 浙江卫视, URL: http://171.117.245.185:8084/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 浙江卫视, URL: http://171.117.73.233:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 367 ms
Name: 浙江卫视, URL: http://183.191.247.183:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 358 ms
Name: 浙江卫视, URL: http://183.185.220.165:8082/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 67 ms
Name: 浙江卫视, URL: http://183.185.67.240:8083/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 2 ms
Name: 浙江卫视, URL: http://171.116.182.180:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 373 ms
Name: 浙江卫视, URL: http://171.119.205.174:6001/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://171.116.182.180:8083/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 388 ms
Name: 浙江卫视, URL: http://118.81.49.40:8084/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-08, Resolution: 1920x1080, Response Time: 246 ms
Name: 浙江卫视, URL: http://171.118.123.127:8005/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://171.117.201.100:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 86 ms
Name: 浙江卫视, URL: http://183.189.28.182:8000/rtp/226.0.2.144:9064$1920x1080, Date: 2024-08-31, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://171.117.73.233:8083/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 33 ms
Name: 浙江卫视, URL: http://60.220.167.66:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 362 ms
Name: 浙江卫视, URL: http://171.124.48.143:8085/rtp/226.0.2.144:9064$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 340 ms
Name: 浙江卫视, URL: http://60.220.167.12:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 366 ms
Name: 浙江卫视, URL: http://171.120.86.128:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 120 ms
Name: 浙江卫视, URL: http://221.205.92.218:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 101 ms
Name: 浙江卫视, URL: http://183.185.67.240:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 113 ms
Name: 浙江卫视, URL: http://171.117.245.185:8084/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 浙江卫视, URL: http://171.117.73.233:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 367 ms
Name: 浙江卫视, URL: http://183.191.247.183:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 358 ms
Name: 浙江卫视, URL: http://183.185.220.165:8082/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 67 ms
Name: 浙江卫视, URL: http://183.185.67.240:8083/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 2 ms
Name: 浙江卫视, URL: http://171.116.182.180:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 373 ms
Name: 浙江卫视, URL: http://171.119.205.174:6001/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://171.116.182.180:8083/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 388 ms
Name: 浙江卫视, URL: http://118.81.49.40:8084/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-08, Resolution: 1920x1080, Response Time: 246 ms
Name: 浙江卫视, URL: http://171.118.123.127:8005/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://171.117.201.100:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 86 ms
Name: 浙江卫视, URL: http://183.189.28.182:8000/rtp/226.0.2.36:8200$1920x1080, Date: 2024-08-31, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://171.117.73.233:8083/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 33 ms
Name: 浙江卫视, URL: http://60.220.167.66:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 362 ms
Name: 浙江卫视, URL: http://171.124.48.143:8085/rtp/226.0.2.36:8200$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 340 ms
Name: 浙江卫视, URL: http://120.6.7.108:4022/rtp/239.253.92.90:8020$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://101.27.106.176:8888/rtp/239.253.92.90:8020$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 54 ms
Name: 浙江卫视, URL: http://27.184.66.85:1024/rtp/239.254.200.53:8036$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 368 ms
Name: 浙江卫视, URL: http://27.11.59.255:8010/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 239 ms
Name: 浙江卫视, URL: http://211.158.153.132:8004/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 344 ms
Name: 浙江卫视, URL: http://27.10.76.203:8005/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 137 ms
Name: 浙江卫视, URL: http://27.10.128.93:8002/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 399 ms
Name: 浙江卫视, URL: http://27.11.54.45:8001/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 167 ms
Name: 浙江卫视, URL: http://27.11.36.55:8002/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 371 ms
Name: 浙江卫视, URL: http://27.11.52.62:8001/rtp/225.0.4.81:7980$1920x1080, Date: 2024-07-29, Resolution: 1920x1080, Response Time: 120 ms
Name: 浙江卫视, URL: http://27.11.36.55:8001/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 295 ms
Name: 浙江卫视, URL: http://27.11.56.179:8002/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 137 ms
Name: 浙江卫视, URL: http://220.192.3.239:8002/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 282 ms
Name: 浙江卫视, URL: http://27.11.60.108:8002/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 127 ms
Name: 浙江卫视, URL: http://27.11.60.108:8001/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 38 ms
Name: 浙江卫视, URL: http://27.11.63.14:8002/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 133 ms
Name: 浙江卫视, URL: http://27.10.230.52:8002/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 365 ms
Name: 浙江卫视, URL: http://27.11.54.45:8002/rtp/225.0.4.81:7980$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 280 ms
Name: 浙江卫视, URL: http://113.251.228.172:7788/rtp/235.254.198.18:1348$1920x1080, Date: 2024-09-09, Resolution: 1920x1080, Response Time: 165 ms
Name: 浙江卫视, URL: http://171.213.209.105:888/rtp/239.93.0.124:5140$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 375 ms
Name: 浙江卫视, URL: http://171.213.140.103:58888/rtp/239.93.0.124:5140$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 370 ms
Name: 浙江卫视, URL: http://ayolee.com:5253/rtp/239.93.0.124:5140$1920x1080, Date: 2024-06-06, Resolution: 1920x1080, Response Time: 311 ms
Name: 浙江卫视, URL: http://222.212.152.219:4443/rtp/239.93.0.124:5140$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 374 ms
Name: 浙江卫视, URL: http://171.213.141.51:9999/rtp/239.93.0.124:5140$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 56 ms
Name: 浙江卫视, URL: http://171.213.129.5:58888/rtp/239.93.0.124:5140$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 357 ms
Name: 浙江卫视, URL: http://218.5.30.201:4022/rtp/239.61.2.29:8168$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 134 ms
Name: 浙江卫视, URL: http://120.42.233.146:1025/rtp/239.61.2.29:8168$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 375 ms
